x,y,z
50,-32.0186,0
50,-32.1462,0
50,-32.2737,0
50,-32.4013,0
50,-32.5288,0
50,-32.6563,0
50,-32.7839,0
50,-32.9114,0
50,-33.039,0
50,-33.1665,0
50,-33.294,0
50,-33.4215,0
50,-33.5491,0
50,-33.6766,0
50,-33.8041,0
50,-33.9316,0
50,-34.0591,0
50,-34.1866,0
50,-34.314,0
50,-34.4415,0
50,-34.569,0
50,-34.6964,0
50,-34.8239,0
50,-34.9514,0
50,-35.0788,0
50,-35.2063,0
50,-35.3338,0
50,-35.4613,0
50,-35.5888,0
50,-35.7163,0
50,-35.8438,0
50,-35.9713,0
50,-36.0989,0
50,-36.2265,0
50,-36.354,0
50,-36.4817,0
50,-36.6093,0
50,-36.737,0
50,-36.8647,0
50,-36.9924,0
50,-37.1201,0
50,-37.2479,0
50,-37.3757,0
50,-37.5034,0
50,-37.6312,0
50,-37.7589,0
50,-37.8867,0
50,-38.0144,0
50,-38.142,0
50,-38.2697,0
50,-38.3973,0
50,-38.5248,0
50,-38.6523,0
50,-38.7797,0
50,-38.907,0
50,-39.0343,0
50,-39.1614,0
50,-39.2885,0
50,-39.4155,0
50,-39.5423,0
50,-39.6691,0
50,-39.7958,0
50,-39.9225,0
50,-40.0491,0
50,-40.1757,0
50,-40.3024,0
50,-40.4291,0
50,-40.5559,0
50,-40.6828,0
50,-40.8099,0
50,-40.9371,0
50,-41.0644,0
50,-41.192,0
50,-41.3198,0
50,-41.4479,0
50,-41.5763,0
50,-41.7049,0
50,-41.8339,0
50,-41.9633,0
50,-42.093,0
50,-42.2232,0
50,-42.3536,0
50,-42.4843,0
50,-42.6152,0
50,-42.746,0
50,-42.8769,0
50,-43.0075,0
50,-43.138,0
50,-43.2681,0
50,-43.3978,0
50,-43.5269,0
50,-43.6554,0
50,-43.7833,0
50,-43.9103,0
50,-44.0364,0
50,-44.1615,0
50,-44.2855,0
50,-44.4084,0
50,-44.5299,0
50,-44.6501,0
50,-44.7688,0
50,-44.8861,0
50,-45.0023,0
50,-45.1178,0
50,-45.2329,0
50,-45.348,0
50,-45.4634,0
50,-45.5794,0
50,-45.6965,0
50,-45.815,0
50,-45.9352,0
50,-46.0574,0
50,-46.1822,0
50,-46.3097,0
50,-46.4403,0
50,-46.5744,0
50,-46.7124,0
50,-46.8546,0
50,-47.0013,0
50,-47.1529,0
50,-47.3098,0
50,-47.4723,0
50,-47.6396,0
50,-47.8105,0
50,-47.9836,0
50,-48.1577,0
50,-48.3315,0
50,-48.5036,0
50,-48.6727,0
50,-48.8374,0
50,-48.9966,0
50,-49.1488,0
50,-49.2928,0
50,-49.4272,0
50,-49.5507,0
50,-49.662,0
50,-49.7598,0
50,-49.8428,0
50,-49.9096,0
50,-49.9589,0
50,-49.9895,0
50,-50,0
